resume_seq,reg_date,updated_date,degree,graduate_date,hope_salary,last_salary,text_keyword,job_code_seq1,job_code_seq2,job_code_seq3,career_month,career_job_code
U05943,2016-11-24,2020-02-14,4,2013,3100.0,2500.0,영업관리;영업MD;샘플링;머천다이저;상품기획,재료·화학·섬유·의복,,,42,섬유;봉제;가방;의류
U05297,2013-07-17,2020-12-13,5,2007,7500.0,7500.0,소재,재료·화학·섬유·의복,,,192,섬유;봉제;가방;의류
U05972,2020-01-14,2020-01-14,4,2011,0.0,0.0,상품기획;영업;남성복;아웃도어;캐주얼;MD,재료·화학·섬유·의복,,,0,섬유;봉제;가방;의류
U05701,2018-11-17,2020-09-04,4,2011,0.0,2700.0,매장영업;매장영업관리;영업담당;영업MD;기획MD,재료·화학·섬유·의복,,,41,섬유;봉제;가방;의류
U08455,2020-06-06,2020-09-07,3,1999,3900.0,3900.0,백화점아울렛본사영업팀,재료·화학·섬유·의복,,,134,도소매;유통;무역
U04941,2020-01-29,2020-05-16,4,2006,0.0,3100.0,영업관리;영업지원;마케팅;스포츠마케팅;백화점영업,경영·기획·회계·사무,영업·판매·TM,,66,도소매;유통;무역
U07549,2020-03-09,2020-04-14,4,2011,0.0,0.0,디자이너;MD;VMD,재료·화학·섬유·의복,,,0,
U07650,2020-10-17,2020-11-23,4,2012,3300.0,2300.0,매장영업관리;영업MD,재료·화학·섬유·의복,,,26,섬유;봉제;가방;의류
U01834,2019-12-17,2020-01-20,4,0,0.0,1000.0,디자이너;머천다이저,디자인,,,2,섬유;봉제;가방;의류
U05680,2020-02-18,2020-02-19,4,2009,0.0,0.0,일본무역;디자이너,재료·화학·섬유·의복,,,0,
U04067,2020-05-10,2020-09-15,4,2013,0.0,2700.0,상품기획;MD,재료·화학·섬유·의복,,,34,섬유;봉제;가방;의류
U03683,2020-01-11,2020-09-19,4,2013,0.0,2300.0,디자이너;MD,재료·화학·섬유·의복,,,60,식음료;식품가공
U00626,2020-05-03,2020-12-09,4,2006,2100.0,2100.0,의상디자인,재료·화학·섬유·의복,,,36,섬유;봉제;가방;의류
U07468,2020-09-14,2020-12-11,4,2016,0.0,2100.0,VMD,디자인,,,12,디자인;CAD;설계
U06745,2020-02-02,2020-11-21,4,2011,4700.0,4500.0,매장영업;상품기획;샵마스터;영업MD;샵매니저,재료·화학·섬유·의복,,,120,섬유;봉제;가방;의류
U02824,2020-11-02,2020-11-02,4,2009,1500.0,1500.0,의상디자인;패션디자인;디자인인턴,디자인,,,2,섬유;봉제;가방;의류
U01650,2014-04-09,2020-02-05,4,2003,0.0,0.0,패션디자인;잡화디자인;가방디자인;모자디자인,재료·화학·섬유·의복,,,81,섬유;봉제;가방;의류
U04644,2019-06-20,2020-11-12,4,2011,0.0,0.0,상품기획;머천다이저;영업관리;MD;온라인MD;영업MD;바이어,재료·화학·섬유·의복,,,32,도소매;유통;무역
U01209,2015-03-07,2020-06-24,4,2008,0.0,3300.0,,재료·화학·섬유·의복,,,55,섬유;봉제;가방;의류
U04521,2017-03-30,2020-10-14,3,2005,4300.0,3900.0,니트디자인;니트디자이너;여성복디자이너,재료·화학·섬유·의복,,,120,섬유;봉제;가방;의류
U07974,2011-12-27,2020-04-11,4,2003,0.0,0.0,의상디자이너,재료·화학·섬유·의복,,,120,섬유;봉제;가방;의류
U07320,2015-08-01,2020-10-13,4,2003,2700.0,2700.0,백화점;영업;매장관리;의류;할인점;마트,경영·기획·회계·사무,영업·판매·TM,재료·화학·섬유·의복,46,섬유;봉제;가방;의류
U06658,2019-05-08,2020-03-05,4,2007,0.0,0.0,VMD;디스플레이;매장관리,재료·화학·섬유·의복,,,19,섬유;봉제;가방;의류
U03371,2018-05-05,2020-08-02,4,2012,0.0,2700.0,매장영업관리,재료·화학·섬유·의복,,,13,섬유;봉제;가방;의류
U01116,2013-12-22,2020-02-16,4,2004,0.0,3300.0,마케팅;마케팅기획,경영·기획·회계·사무,영업·판매·TM,,48,금융;보험;증권
U05196,2020-07-29,2020-10-21,4,2016,3100.0,2500.0,패션디자이너;의상디자이너;바이어;바잉MD;MD;머천다이저;상품기획,재료·화학·섬유·의복,,,14,섬유;봉제;가방;의류
U03407,2015-11-05,2020-10-19,4,2011,0.0,4300.0,디자이너,재료·화학·섬유·의복,,,95,디자인;CAD;설계
U06488,2019-08-12,2020-10-18,4,2009,0.0,0.0,섬유;소재개발;의류;남성복디자인;소재디자인;섬유디자인;니트디자인,재료·화학·섬유·의복,,,0,섬유;봉제;가방;의류
U05352,2020-10-15,2020-12-31,4,0,2300.0,0.0,머천다이저;상품기획,재료·화학·섬유·의복,,,0,
U03531,2016-02-07,2020-07-08,4,2010,0.0,2500.0,조직관리;구매;구매관리;구매;발주;생산관리;자재;자재관리;MRO,경영·기획·회계·사무,영업·판매·TM,,34,도소매;유통;무역
U03414,2008-08-15,2020-10-04,4,2007,0.0,0.0,디자이너;의류;패션;여성복,디자인,,,146,섬유;봉제;가방;의류
U06250,2004-03-29,2020-06-10,4,2005,0.0,6750.0,백화점영업;해외무역;해외영업;바잉MD,재료·화학·섬유·의복,,,144,섬유;봉제;가방;의류
U01316,2018-02-04,2020-03-12,4,2005,0.0,2500.0,마케팅;광고;홍보기획,재료·화학·섬유·의복,,,27,광고;홍보
U03252,2019-12-30,2020-02-23,4,2004,0.0,0.0,다이마루;니트;단품우븐디자이너,디자인,,,59,섬유;봉제;가방;의류
U05114,2010-03-29,2020-07-30,3,1995,4700.0,4500.0,의류매장영업관리,재료·화학·섬유·의복,,,175,도소매;유통;무역
U02173,2016-11-13,2020-04-26,4,1992,5750.0,5750.0,영업기획;전략기획패션;유통,재료·화학·섬유·의복,,,199,도소매;유통;무역
U05464,2016-05-03,2020-06-09,4,1992,0.0,5250.0,영업관리,재료·화학·섬유·의복,,,216,섬유;봉제;가방;의류
U01959,2020-02-10,2020-02-14,4,2011,0.0,0.0,의상디자인;머천다이저;패션스타일러스트;샵마스터,재료·화학·섬유·의복,,,13,섬유;봉제;가방;의류
U08392,2013-06-17,2020-06-23,4,2000,0.0,3700.0,매장영업관리;신규오픈;점포개설,재료·화학·섬유·의복,,,110,섬유;봉제;가방;의류
U05495,2010-10-08,2020-07-26,4,1999,0.0,4900.0,상품기획니트디자인,재료·화학·섬유·의복,,,144,
U06551,2008-04-11,2020-03-27,4,2009,0.0,5750.0,머천다이저;영업엠디;영업MD,재료·화학·섬유·의복,,,152,섬유;봉제;가방;의류
U08299,2015-03-22,2020-01-29,4,2011,0.0,3300.0,여성복;디자이너,재료·화학·섬유·의복,,,96,디자인;CAD;설계
U00068,2019-06-20,2020-06-17,4,2014,4100.0,5750.0,경력디자이너,재료·화학·섬유·의복,,,88,섬유;봉제;가방;의류
U02641,2016-09-03,2020-12-23,4,2010,4700.0,4300.0,영업;영업MD,재료·화학·섬유·의복,,,120,철강;금속;비금속;재료
U01988,2017-06-23,2020-07-01,4,2004,0.0,2700.0,패션디자이너상품기획MD,재료·화학·섬유·의복,,,99,광고;홍보
U04699,2020-03-20,2020-10-15,4,2013,0.0,0.0,상품기획;영업기획;마케팅;홍보;디스플레이;디자이너,재료·화학·섬유·의복,,,15,섬유;봉제;가방;의류
U00510,2017-08-05,2020-10-22,4,2006,2700.0,2500.0,머천다이저,재료·화학·섬유·의복,,,25,섬유;봉제;가방;의류
U01700,2020-04-09,2020-05-09,4,2014,1900.0,1900.0,MD;여성복디자이너;디자이너;패션,재료·화학·섬유·의복,,,12,영화;방송;공연;문화;스포츠
U02205,2020-04-19,2020-11-22,4,2000,0.0,5250.0,매장영업관리,재료·화학·섬유·의복,,,147,섬유;봉제;가방;의류
U05293,2016-04-05,2020-04-15,4,2002,0.0,3500.0,영업기획,재료·화학·섬유·의복,,,103,섬유;봉제;가방;의류
U08094,2020-06-11,2020-06-11,4,2011,0.0,4100.0,매장영업관리;영업;지역담당;영업지원;총무,재료·화학·섬유·의복,,,47,도소매;유통;무역
U04482,2020-02-16,2020-02-18,2,0,2300.0,2300.0,여성복디자이너;스타일디자이너,재료·화학·섬유·의복,,,54,디자인;CAD;설계
U00617,2001-01-03,2020-03-03,4,1992,4900.0,5750.0,의류프로모션영업;생산관리,재료·화학·섬유·의복,,,336,섬유;봉제;가방;의류
U00731,2017-06-21,2020-02-07,4,2009,0.0,0.0,생산;자재;구매,재료·화학·섬유·의복,,,73,섬유;봉제;가방;의류
U04106,2015-05-04,2020-11-15,3,0,0.0,0.0,VMD,재료·화학·섬유·의복,,,180,건설;토목;건축
U02454,2017-06-09,2020-03-13,3,0,3300.0,3300.0,생산관리,재료·화학·섬유·의복,,,78,섬유;봉제;가방;의류
U03846,2009-11-08,2020-08-25,4,1998,7500.0,6750.0,상품;기획;바잉;바이어;MD;머천다이저,재료·화학·섬유·의복,,,150,섬유;봉제;가방;의류
U07211,2015-01-07,2020-03-02,4,1996,4100.0,4500.0,영업마케팅,재료·화학·섬유·의복,,,147,의료;제약;건강
U06053,2020-05-10,2020-12-09,4,2013,0.0,0.0,마케팅;홍보;PR,재료·화학·섬유·의복,,,22,출판;인쇄;편집;영상
U05546,2020-03-25,2020-06-30,4,2010,1900.0,1900.0,상품기획;기획MD,재료·화학·섬유·의복,,,0,
U06923,2009-11-26,2020-10-01,4,2003,0.0,0.0,원단;의류;의복;캐주얼;우븐,재료·화학·섬유·의복,,,108,디자인;CAD;설계
U00468,2020-10-08,2020-12-10,4,1997,0.0,8500.0,매장영업관리,재료·화학·섬유·의복,,,232,섬유;봉제;가방;의류
U07210,2019-02-09,2020-04-28,4,2017,0.0,2500.0,상품기획,재료·화학·섬유·의복,,,22,섬유;봉제;가방;의류
U02182,2020-03-30,2020-04-19,4,2002,3500.0,2900.0,다이마루;그래픽작업가능;데님;우븐,재료·화학·섬유·의복,,,72,섬유;봉제;가방;의류
U03858,2019-05-01,2020-06-29,4,1999,3100.0,2900.0,매장영업관리,재료·화학·섬유·의복,,,108,도소매;유통;무역
U01752,2014-07-24,2020-03-02,4,2007,2900.0,2900.0,영업관리;매장관리;대리점관리;거래처관리;매출관리;영업기획;영업지원;거래선개발;거래처관리;고객관리;백화점영업;국내영업;매장관리;영업기획;유통영업;채널영업;유통;할인점;일반영업;법인영업,경영·기획·회계·사무,영업·판매·TM,디자인,36,자동차;운송장비;조선;항공
U02918,2018-11-21,2020-03-07,4,1998,5250.0,4900.0,디자이너,재료·화학·섬유·의복,,,180,섬유;봉제;가방;의류
U01869,2017-10-07,2020-11-03,4,1994,0.0,0.0,여성캐주얼디자인,재료·화학·섬유·의복,,,240,섬유;봉제;가방;의류
U04668,2019-10-11,2020-06-21,4,2014,2500.0,2300.0,영업MD;상품기획;마케팅;디스플레이;기획MD;MD;머천다이저;편집샵;편집샵MD;여성복MD;잡화MD,재료·화학·섬유·의복,,,37,도소매;유통;무역
U00211,2020-01-07,2020-03-06,4,1996,4500.0,4500.0,매장영업관리,재료·화학·섬유·의복,,,148,섬유;봉제;가방;의류
U04085,2017-12-04,2020-05-10,4,1995,0.0,6750.0,상품기획;영업,재료·화학·섬유·의복,,,180,섬유;봉제;가방;의류
U02904,2019-06-27,2020-01-11,4,2001,3300.0,3300.0,성실한인재,재료·화학·섬유·의복,,,0,
U05254,2016-06-25,2020-08-15,4,1992,0.0,5250.0,공간디자인;리노베이션;실내디자인;인테리어;색채;디자인;광고기획;광고디자인;아트디렉터;전시기획;컨벤션;이벤트;이벤트;홍보;광고기획;사보제작,경영·기획·회계·사무,디자인,기타 직종,180,영화;방송;공연;문화;스포츠
U02830,2010-11-21,2020-05-19,4,2005,3900.0,3700.0,VMD,재료·화학·섬유·의복,,,96,섬유;봉제;가방;의류
U05357,2020-06-10,2020-12-15,4,2017,0.0,0.0,상품기획,재료·화학·섬유·의복,,,5,섬유;봉제;가방;의류
U07142,2020-03-23,2020-03-23,4,2018,0.0,0.0,디자이너,재료·화학·섬유·의복,,,1,디자인;CAD;설계
U07317,2009-10-13,2020-09-28,4,2011,0.0,0.0,소재디자이너,재료·화학·섬유·의복,,,96,섬유;봉제;가방;의류
U06486,2017-07-24,2020-09-23,4,2004,2100.0,2300.0,마케팅기획;브랜딩;거래처관리;영업관리;영업기획,경영·기획·회계·사무,영업·판매·TM,,73,도소매;유통;무역
U05437,2015-09-22,2020-02-03,4,2003,0.0,2900.0,디자이너,재료·화학·섬유·의복,,,89,섬유;봉제;가방;의류
U03130,2020-07-08,2020-07-08,5,2007,3500.0,3500.0,도시계획,전문·교육·자격,,,20,공공행정;경찰;기관;협회
U06443,2017-11-10,2020-08-25,4,2014,2500.0,2500.0,디자이너;소재;컬러리스트,재료·화학·섬유·의복,,,26,섬유;봉제;가방;의류
U07933,2019-11-28,2020-03-01,4,2009,4900.0,4900.0,마케팅;마케팅기획;브랜딩;매장관리,재료·화학·섬유·의복,,,106,섬유;봉제;가방;의류
U05228,2015-08-31,2020-06-14,3,0,0.0,2900.0,면세점영업;백화점영업;매장관리;영업기획;유통영업;남성복;잡화;패션MD,경영·기획·회계·사무,재료·화학·섬유·의복,영업·판매·TM,60,섬유;봉제;가방;의류
U03213,2020-06-29,2020-07-16,4,2000,0.0,0.0,경력우븐디자이너,디자인,,,96,섬유;봉제;가방;의류
U03043,2014-05-16,2020-04-22,4,2005,0.0,4700.0,백화점영업,재료·화학·섬유·의복,,,111,도소매;유통;무역
U03550,2014-03-20,2020-01-17,4,1999,0.0,2900.0,섬유;의류;패션;영업;영업기획;영업관리,재료·화학·섬유·의복,,,132,쇼핑몰;전자상거래;경매
U02579,2012-11-29,2020-10-07,4,2003,0.0,3300.0,영업;기획MD,재료·화학·섬유·의복,,,84,섬유;봉제;가방;의류
U03701,2020-05-15,2020-05-15,4,2006,3300.0,2700.0,상품기획;기획MD,재료·화학·섬유·의복,,,86,섬유;봉제;가방;의류
U02367,2018-08-09,2020-03-30,4,2011,0.0,1900.0,VMD;디스플레이;마케팅,재료·화학·섬유·의복,,,26,섬유;봉제;가방;의류
U03055,2013-03-22,2020-01-25,4,2008,2900.0,2700.0,여성복의상디자이너생산관리,재료·화학·섬유·의복,,,52,섬유;봉제;가방;의류
U08231,2020-06-26,2020-06-30,3,2005,2100.0,2100.0,상품기획;매장영업관리,재료·화학·섬유·의복,,,55,도소매;유통;무역
U07579,2020-10-30,2020-11-29,4,2016,3300.0,2700.0,백화점영업;매장영업관리;프로모션계획,재료·화학·섬유·의복,,,33,도소매;유통;무역
U03163,2020-04-20,2020-08-20,5,2006,4100.0,4100.0,여성복디자인,재료·화학·섬유·의복,,,46,섬유;봉제;가방;의류
U04350,2020-05-13,2020-06-11,4,2008,2500.0,0.0,영업기획;국내영업;식품영업;병의원영업;매장관리;제약영업,영업·판매·TM,,,0,공공행정;경찰;기관;협회
U00415,2018-09-22,2020-03-23,4,2013,3900.0,0.0,영업MD;온라인몰관리;상품기획,재료·화학·섬유·의복,,,44,도소매;유통;무역
U05339,2020-08-06,2020-08-06,4,2017,0.0,1900.0,여성복디자이너;패션디자이너;영캐주얼;서울컬렉션;부띠끄,재료·화학·섬유·의복,,,93,도소매;유통;무역
U01581,2013-07-04,2020-09-15,4,0,1300.0,1100.0,일반사무;사무보조;사무;총무;문서수발;문서작성;사무;엑셀;워드;파워포인트;행정;엑셀;워드;한글;파워포인트;OFFICE;업무보조;매장관리;샵마스터;보안,경영·기획·회계·사무,영업·판매·TM,기타 직종,72,기타 서비스
U01328,2015-07-17,2020-01-02,4,2006,0.0,0.0,의상디자인,재료·화학·섬유·의복,,,108,섬유;봉제;가방;의류
U07497,2012-09-19,2020-09-13,4,2017,0.0,0.0,기획MD,재료·화학·섬유·의복,,,152,섬유;봉제;가방;의류
U05760,2012-05-17,2020-05-21,4,1999,0.0,0.0,디스플레이,재료·화학·섬유·의복,,,144,섬유;봉제;가방;의류
U08188,2019-03-27,2020-03-25,4,2004,0.0,3700.0,사업기획;경영관리;영업지원;매장관리;매출관리;영업관리;영업기획;대리점관리;영업기획;국내영업;식품영업;매장관리,경영·기획·회계·사무,영업·판매·TM,,78,식음료;식품가공
U02097,2012-04-22,2020-09-11,4,2010,0.0,0.0,머천다이저;상품기획;영업MD;남성복;여성복;기획MD,재료·화학·섬유·의복,,,22,섬유;봉제;가방;의류
U04147,2016-10-04,2020-07-27,4,2012,0.0,0.0,우븐디자이너,재료·화학·섬유·의복,,,98,섬유;봉제;가방;의류
U04109,2020-07-14,2020-12-08,3,2014,1900.0,1900.0,MD,재료·화학·섬유·의복,,,0,
U01389,2015-01-05,2020-03-16,4,2002,4100.0,3700.0,상품기획,디자인,,,84,섬유;봉제;가방;의류
U07754,2020-07-29,2020-09-25,4,2012,0.0,0.0,생산관리,재료·화학·섬유·의복,,,27,섬유;봉제;가방;의류
U04848,2020-01-26,2020-04-22,4,2008,2100.0,2100.0,머천다이저;바잉;바이어;수입바잉;백화점;디자인,재료·화학·섬유·의복,,,9,도소매;유통;무역
U04459,2018-01-31,2020-08-07,4,1999,0.0,0.0,생산관리;영업관리;상품기획;영업,재료·화학·섬유·의복,,,100,호텔;숙박;관광;여행;외식
U04367,2020-08-07,2020-08-07,4,0,2300.0,1900.0,상품기획;머천다이저;영업기획,재료·화학·섬유·의복,,,0,네트워크;통신;텔레콤
U05545,2013-01-24,2020-08-11,4,2007,0.0,2500.0,머천다이저;MD;상품기획,재료·화학·섬유·의복,,,66,도소매;유통;무역
U03399,2020-09-19,2020-09-27,4,2001,4100.0,3900.0,바이어관리;무역;MR,경영·기획·회계·사무,,,96,섬유;봉제;가방;의류
U00234,2017-12-24,2020-03-21,4,1991,3900.0,4900.0,생산관리,재료·화학·섬유·의복,,,161,섬유;봉제;가방;의류
U06221,2011-04-27,2020-11-05,4,2000,0.0,7500.0,상품기획;MD;기획MD;여성복;남성복;캐쥬얼;골프;생산;생산관리,재료·화학·섬유·의복,,,204,섬유;봉제;가방;의류
U00501,2010-11-08,2020-07-27,4,2007,4900.0,4700.0,영업;매장영업관리,재료·화학·섬유·의복,,,142,섬유;봉제;가방;의류
U08235,2018-09-22,2020-02-18,5,2009,0.0,0.0,소재디자이너;남성복디자이너,재료·화학·섬유·의복,,,0,학교;학원;직원훈련(교육서비스)
U00538,2017-06-06,2020-06-10,2,0,0.0,4500.0,생산관리,재료·화학·섬유·의복,,,209,섬유;봉제;가방;의류
U07332,2020-06-02,2020-11-14,4,2011,4100.0,3900.0,의류디자인,재료·화학·섬유·의복,,,36,디자인;CAD;설계
U04651,2015-02-03,2020-12-28,4,2007,2500.0,2500.0,패션디자이너,재료·화학·섬유·의복,,,56,공공행정;경찰;기관;협회
U02231,2020-03-10,2020-03-10,5,2009,1500.0,0.0,패션디자인;VMD,디자인,,,0,
U02457,2019-11-15,2020-06-21,4,2002,3300.0,3100.0,백화점;아울렛;대리점영업,재료·화학·섬유·의복,,,96,도소매;유통;무역
U06752,2018-10-25,2020-07-09,4,2005,0.0,0.0,상품기획;기획MD;BUYINGMD;수입바잉MD;머천다이저,재료·화학·섬유·의복,,,155,기타 서비스
U01765,2017-04-11,2020-02-19,2,2001,0.0,0.0,디자인실총괄디자이너,재료·화학·섬유·의복,,,200,쇼핑몰;전자상거래;경매
U07566,2010-12-15,2020-04-08,4,2001,0.0,4100.0,디자이너,재료·화학·섬유·의복,,,148,섬유;봉제;가방;의류
U00732,2014-09-22,2020-05-28,4,1997,6250.0,5750.0,매장영업관리경력,재료·화학·섬유·의복,,,159,도소매;유통;무역
U06555,2020-01-15,2020-03-26,4,2014,2700.0,0.0,의류;패션;디자이너;여성복;캐쥬얼,재료·화학·섬유·의복,,,0,
U02910,2011-01-07,2020-03-19,4,2000,6750.0,6750.0,의류;우븐,디자인,,,186,섬유;봉제;가방;의류
U04380,2016-02-24,2020-09-02,5,2005,0.0,7500.0,생산MD,재료·화학·섬유·의복,,,120,섬유;봉제;가방;의류
U08229,2020-01-15,2020-05-25,4,2016,2100.0,2700.0,상품기획MD,재료·화학·섬유·의복,,,0,섬유;봉제;가방;의류
U06742,2017-05-01,2020-10-04,4,2004,0.0,0.0,여성복디자인,재료·화학·섬유·의복,,,120,섬유;봉제;가방;의류
U03970,2020-09-01,2020-09-19,4,2013,3300.0,3500.0,백화점영업관리매장관리,재료·화학·섬유·의복,,,78,섬유;봉제;가방;의류
U04702,2009-01-15,2020-04-11,4,1996,0.0,6250.0,소싱및기획전문가,재료·화학·섬유·의복,,,204,섬유;봉제;가방;의류
U02363,2020-01-11,2020-08-23,4,2017,0.0,0.0,디자이너;의상디자인,재료·화학·섬유·의복,,,2,
U06188,2020-10-12,2020-12-29,4,2010,0.0,0.0,머천다이저,재료·화학·섬유·의복,,,0,
U01913,2020-05-24,2020-07-11,4,2013,1500.0,1500.0,의류디자이너,재료·화학·섬유·의복,,,8,섬유;봉제;가방;의류
U05885,2020-03-26,2020-03-26,5,2008,2900.0,2900.0,패션디자이너;그래픽디자이너,재료·화학·섬유·의복,,,56,디자인;CAD;설계
U02887,2016-08-15,2020-08-30,4,2006,0.0,0.0,캐주얼;데님;의류,영업·판매·TM,재료·화학·섬유·의복,,60,섬유;봉제;가방;의류
U04228,2020-01-17,2020-01-22,4,2017,0.0,0.0,MD;상품기획,재료·화학·섬유·의복,,,0,섬유;봉제;가방;의류
U06912,2019-06-23,2020-03-31,4,2007,0.0,1900.0,기획엠디,재료·화학·섬유·의복,,,48,디자인;CAD;설계
U01289,2019-08-28,2020-10-25,4,2015,0.0,0.0,패션디자인;의상디자이너;여성복디자이너;VMD,재료·화학·섬유·의복,,,6,섬유;봉제;가방;의류
U05255,2020-05-24,2020-06-01,3,2011,2300.0,2300.0,상품기획,재료·화학·섬유·의복,,,84,기타 서비스
U00839,2019-09-21,2020-08-19,3,2001,0.0,4500.0,우븐디자이너,재료·화학·섬유·의복,,,120,섬유;봉제;가방;의류
U07846,2020-10-10,2020-10-22,5,2014,2100.0,2100.0,패션디자인,재료·화학·섬유·의복,,,0,
U01288,2013-11-07,2020-02-18,4,2009,0.0,4500.0,CS;소비자상담실;소비자보호실;매장관리;고객상담실,재료·화학·섬유·의복,,,90,섬유;봉제;가방;의류
U07618,2015-03-24,2020-08-17,4,2006,4700.0,4900.0,영업,재료·화학·섬유·의복,,,99,섬유;봉제;가방;의류
U06910,2014-06-07,2020-10-01,3,0,4700.0,4100.0,영업기획;매장영업,재료·화학·섬유·의복,,,192,섬유;봉제;가방;의류
U02552,2014-11-28,2020-05-11,4,2007,4900.0,4500.0,여성복디자이너,재료·화학·섬유·의복,,,167,섬유;봉제;가방;의류
U07624,2020-03-21,2020-04-25,5,2011,0.0,0.0,기획MD;상품기획;머천다이저,재료·화학·섬유·의복,,,0,
U06447,2016-06-08,2020-06-23,4,2009,4500.0,3900.0,여성복디자인,재료·화학·섬유·의복,,,100,섬유;봉제;가방;의류
U06315,2017-10-22,2020-08-25,4,2008,0.0,3700.0,상품기획;영업관리,재료·화학·섬유·의복,,,65,섬유;봉제;가방;의류
U07928,2007-09-08,2020-12-27,4,2007,0.0,0.0,매장영업관리,재료·화학·섬유·의복,,,174,도소매;유통;무역
U08390,2019-03-16,2020-07-15,4,2010,1700.0,0.0,여성복디자이너,재료·화학·섬유·의복,,,10,섬유;봉제;가방;의류
U05291,2018-05-28,2020-02-06,4,2000,0.0,0.0,구매;자재관리;생산관리전반,재료·화학·섬유·의복,,,185,섬유;봉제;가방;의류
U04485,2016-01-23,2020-03-03,3,0,0.0,0.0,머천다이저;상품기획;MD;영업,재료·화학·섬유·의복,,,12,
U01255,2019-03-25,2020-07-08,4,2007,0.0,2100.0,패션디자인의상디자인;상품기획;여성복;남성복;컬러리스트;일러스트;악세사리,재료·화학·섬유·의복,,,30,섬유;봉제;가방;의류
U07863,2018-11-12,2020-05-15,4,2015,0.0,2700.0,여성복디자인;소재관리;공장핸들링;거래업체핸들링;여성복상담;생산관리,재료·화학·섬유·의복,,,60,섬유;봉제;가방;의류
U06022,2018-09-29,2020-09-11,4,1997,0.0,3300.0,봉제;섬유;의류;해외영업;국내영업;생산관리,경영·기획·회계·사무,재료·화학·섬유·의복,영업·판매·TM,137,섬유;봉제;가방;의류
U07834,2020-09-18,2020-09-22,4,2009,2300.0,2300.0,삽마스터,재료·화학·섬유·의복,,,0,
U03623,2015-06-07,2020-02-16,4,2005,0.0,6250.0,패션디자이너,재료·화학·섬유·의복,,,164,디자인;CAD;설계
U01303,2009-10-03,2020-03-09,4,2006,0.0,3300.0,남성복디자인;스포츠웨어디자인;여성복디자인;우븐디자인;패션디자인;아동복디자인;니트디자인,디자인,,,84,섬유;봉제;가방;의류
U04050,2019-10-06,2020-11-11,4,2006,3100.0,2700.0,영업관리;영업기획;매장영업관리;수출입통관;면세점,재료·화학·섬유·의복,,,47,도소매;유통;무역
U00608,2014-02-19,2020-06-03,3,2013,0.0,0.0,매장영업관리,재료·화학·섬유·의복,,,69,섬유;봉제;가방;의류
U06374,2018-06-18,2020-04-23,4,2007,2300.0,2100.0,상품기획;프로모션;컨버터;소재기획;머처다이저;영업관리;원단영업,재료·화학·섬유·의복,,,24,섬유;봉제;가방;의류
U06045,2015-10-22,2020-05-07,4,2009,0.0,2500.0,MD,재료·화학·섬유·의복,,,33,섬유;봉제;가방;의류
U00769,2020-08-11,2020-08-21,4,2001,2300.0,2700.0,영업관리;영업지원;부동산,경영·기획·회계·사무,재료·화학·섬유·의복,영업·판매·TM,72,도소매;유통;무역
U03554,2018-01-30,2020-08-19,4,2003,0.0,3300.0,디자이너;데님디자이너,재료·화학·섬유·의복,,,89,섬유;봉제;가방;의류
U05613,2017-09-13,2020-12-18,4,2011,3700.0,3100.0,생산관리;생산MD;상품기획;MD,재료·화학·섬유·의복,,,62,섬유;봉제;가방;의류
U04029,2013-11-28,2020-10-06,4,1997,5750.0,5250.0,상품기획MD,재료·화학·섬유·의복,,,147,도소매;유통;무역
U04105,2020-07-12,2020-08-02,4,2008,0.0,2500.0,머천다이저,재료·화학·섬유·의복,,,31,도소매;유통;무역
U02380,2017-04-18,2020-05-26,4,2007,3700.0,3700.0,니트디자인;여성복디자인;우븐디자인,디자인,,,96,섬유;봉제;가방;의류
U03086,2008-10-05,2020-07-27,4,2005,0.0,5250.0,백화점;대리점영업;관리,재료·화학·섬유·의복,,,192,섬유;봉제;가방;의류
U05991,2016-02-25,2020-04-05,4,2016,0.0,0.0,기획;소싱;생산MD,재료·화학·섬유·의복,,,59,섬유;봉제;가방;의류
U06190,2012-02-11,2020-07-20,4,1998,4300.0,4300.0,브랜드영업생산관리;다이마루의류,재료·화학·섬유·의복,,,180,섬유;봉제;가방;의류
U01179,2015-06-15,2020-03-03,4,2008,3500.0,2500.0,디자이너;스포츠웨어디자인;패션디자인;캐쥬얼;아웃도어,디자인,,,79,섬유;봉제;가방;의류
U08370,2012-01-12,2020-03-15,4,2005,0.0,5250.0,매장영업관리,재료·화학·섬유·의복,,,169,섬유;봉제;가방;의류
U03255,2020-04-18,2020-11-07,4,2008,0.0,0.0,의류;의복,재료·화학·섬유·의복,,,3,섬유;봉제;가방;의류
U05026,2019-07-10,2020-01-22,4,1995,0.0,5250.0,영업대리점,재료·화학·섬유·의복,,,180,섬유;봉제;가방;의류
U05252,2016-12-03,2020-01-06,4,1997,0.0,0.0,,재료·화학·섬유·의복,,,210,섬유;봉제;가방;의류
U01153,2015-01-22,2020-04-11,4,2012,0.0,0.0,패션디자인,재료·화학·섬유·의복,,,63,섬유;봉제;가방;의류
U02998,2011-04-26,2020-04-21,4,1994,0.0,0.0,상품기획및디자인,재료·화학·섬유·의복,,,228,섬유;봉제;가방;의류
U04916,2019-03-09,2020-01-24,4,2010,0.0,1900.0,생산관리;영업기획;영업관리;의류;아동복;영업기획;거래처관리;국내영업,재료·화학·섬유·의복,,,0,
